application,page_name,object_name,xpath,xpath_ios
"Revamp_BCP,MBWay,""lbl_How much do you want to request"",""//*[@text=""How much do you want to request?""]"",""//*[@name=""How much do you want to request?""]"""
"Revamp_BCP,MBWay,btn_acceptMoney,NULL,""(//XCUIElementTypeStaticText[@name=""ACCEPT""])[1]"""
"Revamp_BCP,MBWay,btn_send,""//*[contains(@content-desc,""Send"") or contains(@text,""Send"")]"",""//*[@name=""Send""]"""
"Revamp_BCP,MBWay,btn_reject,""//*[contains(@content-desc,""Reject"") or contains(@text,""Reject"")]"",""//*[@name=""Reject""]"""
"Revamp_BCP,MBWay,card_SendMoney,""//*[contains(@text,""Send"") and contains(@text,""money"")]/.."",""//*[@name=""Send money""]"""
"Revamp_BCP,MBWay,lbl_ToWho_Interrogacao,""//*[@text=""To whom?""]"",NULL"
"Revamp_BCP,MBWay,lbl_doneYouveSentEUR,""//*[contains(@text,""Done!"") and contains(@text, ""sent"") and contains(@text, ""EUR"")]"",""//*[contains(@name,""Done!"")]"""
"Revamp_BCP,MBWay,lbl_To,""//*[@text=""To""]"",""//*[@name=""To""]"""
"Revamp_BCP,MBWay,lbl_theMoneyIsInAccount,NULL,""//*[contains(@name,""The money is in"") and contains(@name, ""account"")]"""
"Revamp_BCP,MBWay,lbl_MBWayTransfer,NULL,""//*[@name=""MB WAY Transfer""]"""
"Revamp_BCP,MBWay,lbl_CostOfTheTransaction,""//*[@text=""Cost of the Transaction""]"",NULL"
"Revamp_BCP,MBWay,lbl_fromWhichCard,""//*[@text=""From which card""]"",""//*[@name=""From which card""]"""
"Revamp_BCP,MBWay,lbl_EurSent,""//*[contains(@text,""EUR"") and contains(@text,""sent"")]"",NULL"
"Revamp_BCP,MBWay,lbl_seeMovements,NULL,""//*[@name=""See movements""]"""
"Revamp_BCP,MBWay,lbl_ForWhom,""//*[@text=""For whom""]"",NULL"
"Revamp_BCP,MBWay,lbl_unableToSend,NULL,""//*[@name=""Unable to send money""]"""
"Revamp_BCP,MBWay,lbl_TransferPendingAcceptance,""//*[@text=""Transfer pending acceptance""]"",NULL"
"Revamp_BCP,MBWay,lbl_QuantoQuerLevantar,""//*[@text=""Quanto quer levantar?""]"",NULL"
"Revamp_BCP,MBWay,btn_10,""//*[@text=""10""]"",""//*[@name=""10""]"""
"Revamp_BCP,MBWay,btn_ToggleOutrasPessoas,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/banking_switch_switch_compat""]"",""//*[@name=""Desativado""]"""
"Revamp_BCP,MBWay,lbl_QuemVaiLevantar,""//*[@text=""Quem vai levantar o dinheiro?""]"",""//*[@name=""Quem vai levantar o dinheiro?""]"""
"Revamp_BCP,MBWay,lbl_CodigoGerado,""//*[@text=""Código gerado""]"",""//*[@name=""Código gerado""]"""
"Revamp_BCP,MBWay,lbl_Codigo,""//*[@text=""Código""]"",""//*[@name=""Código""]"""
"Revamp_BCP,MBWay,btn_20,""//*[@text=""20""]"",NULL"
"Revamp_BCP,MBWay,btn_30,""//*[@text=""30""]"",NULL"
"Revamp_BCP,MBWay,btn_40,""//*[@text=""40""]"",NULL"
"Revamp_BCP,MBWay,btn_50,""//*[@text=""50""]"",NULL"
"Revamp_BCP,MBWay,btn_60,""//*[@text=""60""]"",NULL"
"Revamp_BCP,MBWay,lbl_PretendeQueOutraPessoaLevanteODinheiro,""//*[@text=""Pretende que outra pessoa levante o dinheiro no MULTIBANCO?""]"",NULL"
"Revamp_BCP,MBWay,lbl_TempoRestante,""//*[@text=""Tempo restante""]"",""//*[@name=""Tempo restante""]"""
"Revamp_BCP,MBWay,lbl_CodigoEnviadoPara,""//*[@text=""Código enviado para""]"",NULL"
"Revamp_BCP,MBWay,lbl_Eur,""//*[contains(@text,""EUR"")]"",""//*[contains(@name,""EUR"")]"""
"Revamp_BCP,MBWay,lbl_HowMuchDoYouWantToWithdraw,""//*[@text=""How much do you want to withdraw?""]"",NULL"
"Revamp_BCP,MBWay,lbl_DoYouWishSomeoneElseToWithdraw,""//*[@text=""Do you wish someone else to withdraw money from MULTIBANCO?""]"",NULL"
"Revamp_BCP,MBWay,lbl_WhoWithdrawingTheMoney,""//*[@text=""Who's withdrawing the money?""]"",NULL"
"Revamp_BCP,MBWay,lbl_CodeSentTo,""//*[@text=""Code sent to""]"",NULL"
"Revamp_BCP,MBWay,lbl_ExpiresWithin,""//*[@text=""Expires within""]"",NULL"
"Revamp_BCP,MBWay,lbl_Code,""//*[@text=""Code""]"",NULL"
"Revamp_BCP,MBWay,lbl_CodeIssued,""//*[@text=""Code issued""]"",NULL"
"Revamp_BCP,MBWay,btn_AcceptMoneyCell,NULL,""(//*[@name=""ACCEPT""])[1]/parent::XCUIElementTypeCell"""
"Revamp_BCP,MBWay,lbl_notificationDetails,NULL,""//*[@name=""Notification details"" or @name=""NOTIFICATION DETAIL"" or @name=""Notification detail""]"""
"Revamp_BCP,MBWay,lbl_MoneyRequestRejected,""//*[contains(@content-desc,""Money request rejected"") or contains(@text,""Money request rejected"")]"",""//*[@name=""Money request rejected""]"""
"Revamp_BCP,MBWay,lbl_receberEm_truncagem_3285,NULL,""//*[contains(@name,""**** **** **** "") or contains(@name,""**** *** *** ***"")]"""
"Revamp_BCP,MBWay,card_CartoesMBNet,""//*[@text=""Cartões"
"MB NET""]"",""//*[@name=""Cartões MB NET""]"""
"Revamp_BCP,MBWay,btn_Atividade,""//*[@text=""Atividade""]"",NULL"
"Revamp_BCP,MBWay,btn_UltimosMovimentos,""//*[@text=""Últimos movimentos""]"",NULL"
"Revamp_BCP,MBWay,btn_OsMeusCartoes,""//*[@text=""Os meus cartões""]"",NULL"
"Revamp_BCP,MBWay,btn_CartoesDeFidelizacao,""//*[@text=""Cartões de fidelização""]"",NULL"
"Revamp_BCP,MBWay,card_Pagar,""//*[@text=""Pagar""]"",""//*[@name=""Pagar""]"""
"Revamp_BCP,MBWay,card_PagamentosAutorizados,""//*[contains(@text,""Pagamentos "") and contains(@text,""autorizados"")]/.."",NULL"
"Revamp_BCP,MBWay,btn_IconCopiar,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/shortcutMenu""]/*)[2]"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther[2]/XCUIElementTypeScrollView/XCUIElementTypeOther[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther[3]/XCUIElementTypeOther/XCUIElementTypeOther[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeImage"""
"Revamp_BCP,MBWay,img_comprovativo,NULL,""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[1]/XCUIElementTypeOther[3]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeImage"""
"Revamp_BCP,MBWay,lbl_porReceber,NULL,""(//*[@name=""POR RECEBER""])[1]"""
"Revamp_BCP,MBWay,lbl_NumeroCopiado,""//*[@text=""Número copiado""]"",""//*[@name=""Número copiado""]"""
"Revamp_BCP,MBWay,lbl_waitingToReceive,NULL,""//*[@name=""Waiting to receive""]"""
"Revamp_BCP,MBWay,btn_remind,NULL,""//*[@name=""Remind""]"""
"Revamp_BCP,MBWay,btn_LimiteDiarioCartoesMBNET,""//*[@text=""Limite diário para cartões MB NET""]"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[1]/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeOther[1]"""
"Revamp_BCP,MBWay,lbl_QualOLimiteDiario,""//*[contains(@text,""Qual o limite diário para pagamentos?"")]"",""//*[@name=""Qual o limite diário para pagamentos?""]"""
"Revamp_BCP,MBWay,input_NovoLimite,""//android.widget.EditText[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/moneyAmountEt""]"",//XCUIElementTypeTextField"
"Revamp_BCP,MBWay,lbl_ConfirmeDadosDaOperacao,""//*[@text=""Confirme os dados da operação""]"",""//*[@name=""Confirme os dados da operação""]"""
"Revamp_BCP,MBWay,lbl_NovoLimiteDiario,""//*[@text=""Novo limite diário""]"",NULL"
"Revamp_BCP,MBWay,lbl_AssociadoAoCartao,""//*[@text=""Associado ao cartão""]"",NULL"
"Revamp_BCP,MBWay,lbl_LimiteInicial,""//*[@text=""Limite inicial""]"",NULL"
"Revamp_BCP,MBWay,lbl_NovoLimite,""//*[@text=""Novo limite""]"",NULL"
"Revamp_BCP,MBWay,btn_DailyLimitForMBNETCards,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/ModuleSwitchDescription"" and @text=""This daily limit applies to all virtual cards you create""]"",NULL"
"Revamp_BCP,MBWay,lbl_EnterTheDailyPaymentLimit  ,""//*[@text=""Enter the daily payment limit  ""]"",""//*[@name=""Enter the daily payment limit""]"""
"Revamp_BCP,MBWay,lbl_ConfirmOperatinDetails,""//*[@text=""Confirm operation details""]"",""//*[@name=""Confirm operation details""]"""
"Revamp_BCP,MBWay,lbl_NewDailyLimit,""//*[@text=""New daily limit""]"",NULL"
"Revamp_BCP,MBWay,lbl_AssociatedToCard,""//*[""Associated to card""]"",NULL"
"Revamp_BCP,MBWay,lbl_OldLimit,""//*[@text=""Old limit""]"",NULL"
"Revamp_BCP,MBWay,lbl_NewLimit,""//*[@text=""New limit""]"",NULL"
"Revamp_BCP,MBWay,lbl_bbcJaRecebeuDinheiro,NULL,""//*[@name=""Bbc já recebeu o dinheiro na conta""]"""
"Revamp_BCP,MBWay,btn_LimiteEUR,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/goToChangeCardLimit""]"",""//*[(contains(@name,""Limite"") or contains(@name,""Limit"")) and contains(@name,""EUR"")]"""
"Revamp_BCP,MBWay,lbl_howMuchDoYouWantToSend,""//*[@text=""How much do you want to send?""]"",""//*[@name=""How much do you want to send?""]"""
"Revamp_BCP,MBWay,lbl_mostrar,NULL,""//*[@name=""Mostrar""]"""
"Revamp_BCP,MBWay,lbl_ocultar,NULL,""//*[@name=""Ocultar""]"""
"Revamp_BCP,MBWay,lbl_recebeuUmCodigoMBWay,NULL,""//*[@name=""Código MB WAY para levantar dinheiro"" or contains(@name,""Recebeu um código MB WAY"")]"""
"Revamp_BCP,MBWay,btn_fechar,NULL,""//XCUIElementTypeButton[@name=""Fechar""]"""
"Revamp_BCP,MBWay,cell_bbc,NULL,""//XCUIElementTypeCell[@name=""Bbc""]"""
"Revamp_BCP,MBWay,lbl_copiarNumero,NULL,""//*[@name=""Copiar nº""]"""
"Revamp_BCP,MBWay,card_pay,""//*[@text=""Pay""]"",""//*[@name=""Pay""]"""
"Revamp_BCP,MBWay,card_splitBill,""//*[@text=""Split"
"bill""]"",""//*[@name=""Split"
"bill""]"""
"Revamp_BCP,MBWay,lbl_copyNumber,NULL,""//*[@name=""Copy no.""]"""
"Revamp_BCP,MBWay,lbl_copiedNumber,NULL,""//*[@name=""Copied number""]"""
"Revamp_BCP,MBWay,btn_LimitEUR,""//android.widget.LinearLayout[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/goToChangeCardLimit""]"",NULL"
"Revamp_BCP,MBWay,lbl_‌TemCertezaQueDesejaCancelarOCartao‌,""//*[contains(@text,""Tem a certeza que deseja cancelar o cartão?"")]"",NULL"
"Revamp_BCP,MBWay,btn_IconRoda,NULL,""//*[@name=""configuracoes mwallet""]"""
"Revamp_BCP,MBWay,lbl_configuracoes,NULL,""//*[@name=""Configurações""]"""
"Revamp_BCP,MBWay,lbl_pagarComMBWay,NULL,""//*[@name=""Pagar com MB WAY""]"""
"Revamp_BCP,MBWay,lbl_pagamentoQRCodeate50Eur,NULL,""//*[@name=""Pagamentos QR Code até 50 EUR sem código de autorização""]"""
"Revamp_BCP,MBWay,tgl_ligado,NULL,""//*[@name=""Ativado""]"""
"Revamp_BCP,MBWay,lbl_cancelarAdesaoMBWay,NULL,""//*[@name=""Cancelar a sua adesão ao MB WAY""]"""
"Revamp_BCP,MBWay,btn_customBack,NULL,""//*[@name=""back"" or @name=""Back"" or @name=""Voltar""]"""
"Revamp_BCP,MBWay,btn_fecharConfiguracoesMBWay,NULL,""//*[@name=""mwallet close""]"""
"Revamp_BCP,MBWay,lbl_configurations,NULL,""//*[@name=""Configurations""]"""
"Revamp_BCP,MBWay,lbl_payWithMBWay,NULL,""//*[@name=""Pay with MB WAY""]"""
"Revamp_BCP,MBWay,lbl_QRCodePaymentsUpTo50EUR,NULL,""//*[@name=""QR code payments up to 50 EUR without authorization code""]"""
"Revamp_BCP,MBWay,tgl_on,NULL,""//*[@name=""Activated""]"""
"Revamp_BCP,MBWay,lbl_cancelMBWaySubscription,NULL,""//*[@name=""Cancel my MB WAY subscription""]"""
"Revamp_BCP,MBWay,lbl_email,NULL,""(//*[@label=""E‑mail""])[1]"""
"Revamp_BCP,MBWay,btn_enviarEmailComprovativo,NULL,""//*[@name=""Mail.sendButton""]"""
"Revamp_BCP,MBWay,input_enviarEmailPara,NULL,""//XCUIElementTypeTextField[@name=""toField""]"""
"Revamp_BCP,MBWay,btn_URL,NULL,""//*[@name=""URL"" or @name=""TabBarItemTitle""]"""
"Revamp_BCP,MBWay,lbl_URL,NULL,""//XCUIElementTypeTextField[@name=""URL""]"""
"Revamp_BCP,MBWay,lbl_emailNaoLido,NULL,""(//*[contains(@name,""Não lid"")])[1]"""
"Revamp_BCP,MBWay,lbl_comprovativoPDF,""//*[contains(@content-desc,""Comprovativo"") or contains(@text,""Comprovativo"") or contains(@content-desc,""Download de comprovativo"") or contains(@text,""Download de comprovativo"")]"",""//*[contains(@name,"".pdf"")]"""
"Revamp_BCP,MBWay,lbl_endereco,NULL,""//*[@label=""Endereço""]"""
"Revamp_BCP,MBWay,lbl_gmail,""//*[@text=""Activity""]"",""//*[@name=""Gmail""]"""
"Revamp_BCP,MBWay,btn_ACEITAR,""//*[@text=""ACEITAR""]"",NULL"
"Revamp_BCP,MBWay,lbl_DeQuem,""//*[@text=""De quem""]"",NULL"
"Revamp_BCP,MBWay,lbl_MontanteAEnviar,""//*[@text=""Montante a enviar""]"",NULL"
"Revamp_BCP,MBWay,lbl_PagarDe,""//*[@text=""Pagar de""]"",NULL"
"Revamp_BCP,MBWay,lbl_jaEsta,""//*[contains(@text,""Já está"")]"",""//*[contains(@name,""Já está"")]"""
"Revamp_BCP,MBWay,lbl_oNovoLimiteJaEstaDisponivel,NULL,""//*[@name=""O novo limite já está disponível""]"""
"Revamp_BCP,MBWay,btn_X,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/headerCloseIv""]"",NULL"
"Revamp_BCP,MBWay,lbl_TheNewCardLimitIsReady,""//*[@text=""The new card limit is ready""]"",""//*[@name=""The new card limit is ready""]"""
"Revamp_BCP,MBWay,lbl_paraUtilizarCodigoMBWayPrimaTeclaVerde,NULL,""//*[@name=""Para utilizar este código MB WAY, prima a tecla verde no MULTIBANCO.""]"""
"Revamp_BCP,MBWay,btn_FaltaPagar,""//*[contains(@text,""FALTA"") and contains(@text,""PAGAR"")]/.."",NULL"
"Revamp_BCP,MBWay,btn_ACCEPT,""//*[contains(@content-desc,""ACCEPT"") or contains(@text,""ACCEPT"")]"",NULL"
"Revamp_BCP,MBWay,btn_Next,""//*[contains(@content-desc,""Next"") or contains(@text,""Next"")]"",""//*[@name=""Next""]"""
"Revamp_BCP,MBWay,lbl_PayFrom,""//*[@text=""Pay from""]"",NULL"
"Revamp_BCP,MBWay,lbl_AmountToSend,""//*[@text=""Amount to send""]"",NULL"
"Revamp_BCP,MBWay,btn_SeeTransactions,""//*[@text=""See transactions""]"",NULL"
"Revamp_BCP,MBWay,card_TransferirNacional,NULL,""//*[@name=""Transferir nacional""]"""
"Revamp_BCP,MBWay,card_poupar,NULL,""//*[@name=""Poupar""]"""
"Revamp_BCP,MBWay,card_TransferirEntreMinhasContas,NULL,""//*[@name=""Transferir entre as minhas contas""]"""
"Revamp_BCP,MBWay,card_CarregarTelemovel,NULL,""//XCUIElementTypeStaticText[@name=""Carregar telemóvel""]"""
"Revamp_BCP,MBWay,card_PartilharIBAN,NULL,""//*[@name=""Partilhar IBAN""]"""
"Revamp_BCP,MBWay,card_PagarEstadoEJudiciais,NULL,""//*[@name=""Pagar Estado e judiciais""]"""
"Revamp_BCP,MBWay,lbl_ParaValidarAOperacao,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/defineMultiCanalTitleTv""]"",NULL"
"Revamp_BCP,MBWay,lbl_contaDividida,NULL,""//*[@name=""Conta dividida""]"""
"Revamp_BCP,MBWay,btn_Gmail,""//*[@text=""Gmail""]"",NULL"
"Revamp_BCP,MBWay,btn_IrParaContas,""//*[@text=""Ir para Contas"" or @content-desc=""Ir para Contas""]"",""//*[@name=""Ir para Contas""]"""
"Revamp_BCP,MBWay,txt_EnviarPara,""//*[@text=""Para""]/../../..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,MBWay,btn_EmailSend,""//*[@resource-id=""com.google.android.gm:id/send""]"",NULL"
"Revamp_BCP,MBWay,input_amount,""//*[@text=""Amount""]"",NULL"
"Revamp_BCP,MBWay,lbl_SplitBill,""//*[@text=""Split bill""]"",NULL"
"Revamp_BCP,MBWay,lbl_whatTheTotalbill,""//*[@text=""What's the total bill?""]"",""//*[@name=""What's the total bill?""]"""
"Revamp_BCP,MBWay,btn_alterarLimite,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/ModuleSwitchDescription"" and @text=""Este limite diário aplica-se a todos os cartões virtuais que criar""]"",NULL"
"Revamp_BCP,MBWay,lbl_alterarLimite,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/ModuleSwitchTitle"" and @text=""Alterar limite dos cartões virtuais""]"",NULL"
"Revamp_BCP,MBWay,btn_fecharpopupMBNet,NULL,""//*[@name=""close button lightgraybg""]"""
"Revamp_BCP,MBWay,lbl_naoTenhoInteresse,NULL,""//*[@name=""Não tenho interesse""]"""
"Revamp_BCP,MBWay,""lbl_MB WAY"",""//*[@text=""MB WAY""]"",""//*[@name=""MB WAY""]"""
"Revamp_BCP,MBWay,btn_actions,NULL,""//*[@name=""Actions""]"""
"Revamp_BCP,MBWay,""lbl_Bem Vindo"",""//*[@text=""Bem-vindo!""]"",""//*[@name=""Bem-vindo"" or contains(@name,""Precisa de aderir ao MB WAY"")]"""
"Revamp_BCP,MBWay,""lbl_ENVIAR DINHEIRO"",NULL,""//*[@name=""ENVIAR DINHEIRO""]"""
"Revamp_BCP,MBWay,""lbl_Pagamento Agendado Com Sucesso"",""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/IconTextBigText""]"",NULL"
"Revamp_BCP,MBWay,btn_Mensagens,""//*[@text=""Mensagens""]"",""//*[@name=""Mensagens""]"""
"Revamp_BCP,MBWay,input_Para,NULL,""//XCUIElementTypeTextField[@name=""Para:""]"""
"Revamp_BCP,MBWay,lbl_Towhom1,""(//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/key""])[2]"",NULL"
"Revamp_BCP,MBWay,btn_drive,""//*[@text=""Drive""]"",NULL"
"Revamp_BCP,MBWay,""lbl_Precisamos de lhe ligar para concluir esta operacao"",NULL,""//XCUIElementTypeStaticText[@name=""Precisamos de lhe ligar para concluir esta operação""]"""
"Revamp_BCP,MBWay,lbl_To_Whom_Interrogacao,""//*[@text=""To whom?""]"",NULL"
"Revamp_BCP,MBWay,input_quantoQuerEnviar,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/amountEditText""]"",NULL"
"Revamp_BCP,MBWay,input_NomeCartaoCompraENG,""//*[@text=""ex: cinema tickets""]"",NULL"
"Revamp_BCP,MBWay,""a_lbl_Descarregar condicoes gerais"",""//*[@text=""Descarregar Condições Gerais""]"",NULL"
"Revamp_BCP,MBWay,a_btn_Aceitar,""//*[@text=""Aceitar""]"",NULL"
Revamp_BCP,MBWay,input_Montante,//*[@resource-id='wit.android.bcpBankingApp.millenniumQUA:id/amountEditText'],NULL
"Revamp_BCP,MBWay,a_scroll_scrollMarker,""(//*[@class=""android.widget.RelativeLayout""])[6]"",NULL"
"Revamp_BCP,MBWay,btn_EnviarMaisDinheiro,""//*[@text=""Enviar mais dinheiro"" or @content-desc=""Enviar mais dinheiro""]"",""//*[@name=""Enviar mais dinheiro""]"""
"Revamp_BCP,MBWay,a_input_Value,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/amountEditText""]"",NULL"
"Revamp_BCP,MBWay,""btn_Go to Accounts"",NULL,""//*[@name=""Go to Accounts""]"""
"Revamp_BCP,MBWay,""btn_Send more money"",NULL,""//*[@name=""Send more money""]"""
"Revamp_BCP,MBWay,""btn_Aderir agora"",""//*[contains(@text,""Aderir agora"") or contains(@content-desc,""Aderir agora"")]"",NULL"
"Revamp_BCP,MBWay,btn_accept,""//*[@text=""ACCEPT""]"",""//*[@name=""Accept""]"""
"Revamp_BCP,MBWay,""lbl_ So falta bcp aceitar"",""//*[contains(@text,""Só falta bcp aceitar"")]"",NULL"
"Revamp_BCP,MBWay,""lbl_bbc aceitar"",""//*[contains(@text,""bcp aceitar"")]"",NULL"
"Revamp_BCP,MBWay,""lbl_Contactos frequentes"",NULL,""//*[@name=""CONTACTOS FREQUENTES"" or @name=""CONTACTS LIST"" or @name=""CONTACTOS"" or @name=""CONTACTS"" or @name=""FREQUENT NUMBERS""]"""
"Revamp_BCP,MBWay,""lbl_You’ve accepted the money request from "",NULL,""//*[contains(@name,""You’ve accepted the money request from"")]"""
"Revamp_BCP,MBWay,""lbl_Ja aceitou o pedido de dinheiro de"",NULL,""//*[contains(@name,""Já aceitou o pedido de dinheiro de"")]"""
"Revamp_BCP,MBWay,lbl_YouveAccepted,""//*[contains(@text,""You've accepted"")]"",NULL"
"Revamp_BCP,MBWay,btn_ViewTransactions,""//*[contains(@content-desc,""View transactions"") or contains(@text,""View transactions"")]"",NULL"
"Revamp_BCP,MBWay,lbl_TransactionType,""//*[@text=""Transaction type""]"",NULL"
"Revamp_BCP,MBWay,i_lbl_contactoVmbm,NULL,""//XCUIElementTypeStaticText[contains(@name,""Vmbm"")]"""
"Revamp_BCP,MBWay,lbl_EstaQuase,""//*[@text=""Está quase!""]"",NULL"
"Revamp_BCP,MBWay,input_codigoautorizacao,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/input1""]"",NULL"
"Revamp_BCP,MBWay,lbl_Welcome,""//*[@text=""Welcome""]"",NULL"
"Revamp_BCP,MBWay,lbl_youReAlmost,""//*[@text=""You're almost done!""]"",NULL"
"Revamp_BCP,MBWay,lbl_HowMuchDoYouWant,""//*[contains(@text,""How much do you want"")]"",NULL"
"Revamp_BCP,MBWay,lbl_HowDoYouWant,""//*[contains(@text,""How do you want"")]"",NULL"
"Revamp_BCP,MBWay,""btn_Roda dentada"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/headerSettingsIv""]"",NULL"
"Revamp_BCP,MBWay,""img_MB WAY"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/image""]"",NULL"
"Revamp_BCP,MBWay,""lbl_Para utilizar este codigo MB WAY prima a tecla verde no MULTIBANCO"",""//*[@text=""Para utilizar este código MB WAY, prima a tecla verde no MULTIBANCO.""]"",NULL"
"Revamp_BCP,MBWay,""lbl_Enviou para"",""//*[contains(@text,""Enviou para"")]"",NULL"
"Revamp_BCP,MBWay,""btn_937 700 436"",""//*[contains(@text,""937 700 436"")]"",NULL"
"Revamp_BCP,MBWay,btn_5,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/t9_key_5""]"",NULL"
"Revamp_BCP,MBWay,btn_2,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/t9_key_2""]"",NULL"
"Revamp_BCP,MBWay,lbl_Enviou,""//*[contains(@text,""Enviou"")]"",NULL"
"Revamp_BCP,MBWay,lbl_Recusado,""//*[contains(@text,""RECUSADO"")]"",NULL"
"Revamp_BCP,MBWay,""lbl_Pedido de divisao de conta recusado"",""//*[contains(@text,""Pedido de divisão de conta recusado"")]"",NULL"
